horse_id,horse_name,horse_expected_top3_rate,prev_finish,prev_last_3f,prev_odds,prev_popularity,prev_race_date,prev_jockey_id
2011103072,ワンダーバイファル,0.23809523809523808,16.0,36.8,32.6,11,2018-05-26,00663
2015103465,ボンジュールヴォレ,0.0,15.0,42.3,50.5,8,2018-05-26,01151
2015101694,ワイドライジング,0.0,16.0,42.4,310.9,16,2018-05-26,01152
2014102258,キンイロジャッカル,0.3333333333333333,13.0,37.4,26.5,9,2018-05-26,01127
2014105435,エリンソード,0.09090909090909091,13.0,36.3,75.9,11,2018-05-26,01159
2012100662,ワキノハガクレ,0.2631578947368421,11.0,36.5,431.5,15,2018-05-26,01163
2014106131,テソーロ,0.14285714285714285,17.0,36.6,181.3,14,2018-05-26,01163
2015105847,スクワットゴールズ,0.0,14.0,36.6,147.9,13,2018-05-26,01163
2015106538,ピーナツ,0.1111111111111111,10.0,39.6,19.5,8,2018-05-26,01034
2014100690,パルクリール,0.14285714285714285,13.0,35.5,330.5,17,2018-05-26,01091
2015104007,ヒヤシンス,0.0,7.0,35.8,217.9,17,2018-05-26,01004
2015103519,ブレークテーラー,0.0,14.0,36.7,74.7,10,2018-05-26,00732
2013103772,メイショウグンパイ,0.4117647058823529,13.0,36.6,112.8,15,2018-05-26,01155
2012104874,ルナプロスペクター,0.4444444444444444,9.0,33.6,46.2,8,2018-05-26,01119
2015100440,コントラスト,0.0,8.0,37.8,197.5,8,2018-05-26,01161
2014102127,マハロ,0.0,14.0,39.8,129.7,12,2018-05-26,01163
2015105473,メイドインヘヴン,0.16666666666666666,9.0,37.6,84.1,12,2018-05-26,01157
2015105482,デンコウキングダム,0.0,12.0,38.7,356.3,16,2018-05-26,01165
2014101344,ショウナンハドル,0.3333333333333333,13.0,38.3,249.0,14,2018-05-26,01140
2015102963,テイエムイチズオー,0.0,16.0,43.7,123.2,11,2018-05-26,01034
2015105692,コウエイゴールド,0.0,12.0,39.6,260.1,13,2018-05-26,00722
2015105304,ナターシャ,0.0,12.0,36.3,408.7,12,2018-05-26,01135
2015100341,ダイシンカイ,0.0,13.0,39.2,284.1,14,2018-05-26,01156
2015106199,ジョーダンドリーム,0.0,9.0,39.5,133.7,14,2018-05-26,01166
2015100187,キョウワセロトーレ,0.10557581771446366,15.0,39.0,224.4,12,2018-05-26,01099
2015101109,トーセンモナルカ,0.2,10.0,39.3,8.0,5,2018-05-27,00422
2015103785,ジューンシェイカー,0.0,10.0,41.3,358.6,16,2018-05-27,01159
2015106202,キンパツムスメ,0.0,15.0,43.9,203.4,13,2018-05-27,01150
2015103363,メイショウミナモト,0.0,16.0,37.3,330.3,14,2018-05-27,01147
2014105832,サーヒューストン,0.09090909090909091,14.0,37.7,133.2,13,2018-05-27,05203
2014103968,ソニックセンス,0.0,14.0,38.5,100.2,12,2018-05-27,01165
2015103222,バーミンガム,0.0,16.0,41.4,135.4,11,2018-05-27,00663
2012110068,エナジータウン,0.2857142857142857,11.0,34.3,23.9,11,2018-05-27,01015
2015103104,エメラルドプラバ,0.0,11.0,40.8,157.5,13,2018-05-27,01099
2015109145,ハクサンテンシ,0.0,12.0,39.9,333.9,16,2018-05-27,01117
2015101249,ブルベアハーブ,0.0,15.0,39.4,75.4,13,2018-05-27,01146
2015109158,ミネコガンバロウネ,0.0,18.0,36.6,577.8,18,2018-05-27,00726
2014106101,ハムレット,0.2727272727272727,16.0,41.8,185.3,14,2018-05-27,01133
2014110017,ホワイトドラゴン,0.5,14.0,40.3,52.9,11,2018-05-27,01144
2015106309,スズカミサイル,0.0,12.0,41.5,14.1,6,2018-05-27,01019
2015103818,ハニーディップト,0.0,15.0,42.7,106.3,12,2018-05-27,01142
2015102052,シゲルタケノコ,0.0,14.0,39.1,278.8,13,2018-05-27,01109
2012100208,アルマワイオリ,0.30434782608695654,15.0,34.7,203.0,16,2018-05-27,01125
2015100087,アスナタン,0.0,15.0,37.1,584.4,16,2018-05-27,01173
2015103413,サンライズスパーク,0.0,13.0,37.4,453.6,16,2018-05-27,01133
2015101150,プラジュニャー,0.2,17.0,36.3,517.0,17,2018-05-27,01135
2015100729,マイネルアルル,0.0,13.0,39.7,314.3,14,2018-05-27,01091
2009100680,ニットウビクトリー,0.23684210526315788,10.0,36.5,367.4,16,2018-05-27,01162
2015103032,チョウリアリティ,0.0,16.0,42.1,26.8,8,2018-05-27,01037
2013106447,ワンダーアビルマン,0.23809523809523808,15.0,41.7,78.7,13,2018-05-27,01139
2015101999,ラプズベスト,0.0,13.0,41.8,196.2,12,2018-05-27,01109
2015103015,ビッグボス,0.23529411764705882,9.0,39.0,4.4,3,2018-05-27,00732
2015103751,タベテスグネル,0.0,11.0,39.7,226.9,14,2018-05-27,01127
2014106235,モンドキャンノ,0.4444444444444444,17.0,35.5,74.2,11,2018-05-27,01015
2010104022,ハッピーモーメント,0.36363636363636365,15.0,35.5,101.5,15,2018-05-27,01122
2015105354,ロジピエナ,0.0,15.0,40.7,32.5,8,2018-05-27,01127
2014101575,ビッフル,0.0,15.0,39.4,293.5,16,2018-05-27,01151
2015102947,エコロインパクト,0.0,10.0,39.9,62.4,9,2018-05-27,01162
2015101690,ヒミコ,0.0,10.0,38.0,131.3,11,2018-05-27,01170
2015102284,キーローズ,0.2,12.0,40.1,91.8,11,2018-05-27,01164
2014101235,アオスタ,0.1,10.0,40.1,28.9,10,2018-05-27,01127
2015104987,キタノコマンドール,0.6666666666666666,12.0,34.0,8.0,3,2018-05-27,05212
2010104296,フェイムゲーム,0.4230769230769231,13.0,34.8,8.0,4,2018-05-27,05339
2015109124,コウユーヤマト,0.0,12.0,38.6,96.5,13,2018-06-02,01166
2015102036,リヤンドール,0.0,16.0,46.3,102.2,14,2018-06-02,01093
2015100166,カフジユニコーン,0.0,14.0,39.0,26.7,8,2018-06-02,01171
2013100484,サーストンアクセス,0.14285714285714285,14.0,37.3,191.8,12,2018-06-02,00641
2015102927,サンダーラム,0.1111111111111111,11.0,37.7,560.2,16,2018-06-02,01087
2015103600,カズグレゴリオ,0.0,13.0,36.4,262.0,16,2018-06-02,01125
2015105963,ナリノリリー,0.0,11.0,39.1,17.3,7,2018-06-02,01075
2015101451,コロン,0.0,18.0,38.6,79.7,10,2018-06-02,01043
2015102670,ネオブラスト,0.0,6.0,37.8,28.5,9,2018-06-02,05203
2013102384,ベルウッドタマド,0.13333333333333333,11.0,38.0,487.8,16,2018-06-02,01173
2015100305,ウィズデライト,0.0,15.0,44.3,153.2,14,2018-06-02,01025
2014102388,インウィスパーズ,0.18181818181818182,11.0,34.0,88.4,11,2018-06-02,01154
2015100736,カスカモラス,0.0,15.0,35.8,402.3,18,2018-06-02,01091
2011106329,サチノクイーン,0.15789473684210525,12.0,36.4,69.5,9,2018-06-02,01161
2015103000,インブルーム,0.3333333333333333,14.0,40.2,11.6,5,2018-06-02,01151
2015103353,リップスティック,0.10557581771446366,15.0,40.1,36.0,10,2018-06-02,01034
2013105139,ウインアンビション,0.1,12.0,38.6,155.3,13,2018-06-02,01085
2013109142,ナンゴクロックオン,0.0,12.0,39.1,317.7,16,2018-06-02,01010
2015103978,エーティードラゴン,0.0,12.0,38.8,181.5,15,2018-06-02,01168
2015106241,ミズカゼ,0.3333333333333333,9.0,38.5,140.1,12,2018-06-02,01152
2014100143,アイファーフドオー,0.0,,,230.9,13,2018-06-02,01159
2013103959,ラスカルグレイ,0.10526315789473684,15.0,40.0,433.2,15,2018-06-02,01170
2015100861,グッジョブハニー,0.0,11.0,39.6,262.7,15,2018-06-02,01157
2012105212,ペプチドウォヘッド,0.21739130434782608,13.0,36.3,173.7,14,2018-06-02,01169
2012104785,ストレンジクォーク,0.5909090909090909,11.0,37.0,41.5,10,2018-06-02,01115
2015100295,フォレストガーデン,0.2,16.0,37.0,26.0,6,2018-06-02,00422
2015106525,ランドキングスター,0.25,11.0,39.1,6.2,2,2018-06-02,01122
2015106022,スフィーダエース,0.0,12.0,39.8,319.3,13,2018-06-02,01165
2015106159,ボニータミノル,0.0,7.0,37.6,90.3,10,2018-06-02,01085
2015109117,ヒトモジノグルグル,0.5,15.0,40.7,155.6,14,2018-06-02,01168
2015106129,シガール,0.0,15.0,39.6,272.3,15,2018-06-02,01009
2015109093,メイクラウド,0.10557581771446366,17.0,35.2,126.6,11,2018-06-02,01119
2013100175,ブラウンアニマート,0.17391304347826086,8.0,37.7,48.5,8,2018-06-02,01169
2015101430,レティーツィア,0.0,14.0,39.8,203.8,16,2018-06-02,01130
2009105863,フジマサエンペラー,0.3584905660377358,14.0,37.7,319.5,13,2018-06-02,01169
2015102416,テイエムナナイロ,0.0,14.0,40.9,484.6,14,2018-06-02,01171
2015103305,フレンドリーム,0.0,16.0,42.5,150.8,13,2018-06-02,01164
2015105424,カシノベラドンナ,0.0,16.0,43.3,352.7,16,2018-06-02,01004
2015106154,シーズオールザット,0.0,16.0,41.5,50.6,11,2018-06-02,01126
2015104761,リヴォルノ,0.0,12.0,40.7,16.7,6,2018-06-02,01166
2015105184,ディーヴォ,0.0,12.0,36.1,194.6,13,2018-06-02,01009
2015109099,デカルコマニー,0.0,13.0,42.2,352.4,16,2018-06-02,01109
2015102643,ゲンパチマハロ,0.0,16.0,40.5,252.2,15,2018-06-02,01172
2015100375,テイエムユキヒョウ,0.0,10.0,39.6,251.7,14,2018-06-02,01036
2015102308,リタルメロディ,0.0,18.0,37.3,178.4,18,2018-06-02,01171
2015102315,ソパドゥルグムシュ,0.0,16.0,40.2,95.0,11,2018-06-02,01164
2015102606,イエローブレイヴ,0.0,9.0,38.6,96.6,11,2018-06-02,01118
2010103602,サトノノブレス,0.5151515151515151,5.0,35.7,12.6,6,2018-06-02,01088
2015103598,ピクシーピュール,0.3333333333333333,5.0,39.4,7.2,4,2018-06-02,01147
2015101745,ジェイエルスピード,0.4,14.0,39.4,60.9,9,2018-06-02,01135
2015105804,エウプロシュネ,0.0,11.0,39.1,314.1,15,2018-06-03,01125
2015103953,ゼットフォルトゥナ,0.10557581771446366,6.0,37.1,38.0,10,2018-06-03,01124
2015100502,タガノアルタイル,0.375,11.0,38.1,30.7,9,2018-06-03,05429
2015102261,トミケンゲヌーク,0.2857142857142857,12.0,40.2,52.1,11,2018-06-03,01075
2009100976,メイショウユメゴゼ,0.375,9.0,38.4,128.1,13,2018-06-03,01125
2015104608,メルジェリーナ,0.0,16.0,41.5,183.2,11,2018-06-03,01152
2013110124,サバンナロード,0.23076923076923078,10.0,39.1,88.1,12,2018-06-03,01018
2012190005,ウエスタンエクスプレス,0.10557581771446366,10.0,34.8,54.5,11,2018-06-03,05566
2011104056,ペンタトニック,0.4375,3.0,34.2,8.2,3,2018-06-03,01126
2015103957,ディアーゴッド,0.0,15.0,40.5,237.6,13,2018-06-03,01169
2011104084,レイズアスピリット,0.3076923076923077,12.0,35.5,52.1,10,2018-06-03,00732
2012104889,リアルスティール,0.6428571428571429,15.0,34.8,9.0,4,2018-06-03,05203
2015103630,ブラックシープ,0.6666666666666666,14.0,39.1,9.3,5,2018-06-03,00894
2014100483,トウカイクルーク,0.25,10.0,39.2,298.9,12,2018-06-03,01159
2015103694,ハレイワ,0.0,15.0,41.3,89.6,13,2018-06-03,01157
2015100089,デザートカレー,0.0,11.0,39.4,112.3,11,2018-06-03,01118
2015110019,ダディズテソーロ,0.0,10.0,39.8,193.5,13,2018-06-03,01162
2013102626,ミスズスター,0.28,13.0,34.0,173.6,15,2018-06-03,01019
2011102100,クラウンデピュティ,0.047619047619047616,12.0,39.5,144.6,14,2018-06-03,01009
2010103556,エターナルヒーロー,0.2619047619047619,14.0,37.0,200.1,14,2018-06-03,00689
2015103491,バリオスサンダー,0.0,18.0,41.9,688.1,18,2018-06-03,01147
2011105920,メイショウコルノ,0.25,11.0,35.6,118.8,12,2018-06-03,01154
2011104013,アドマイヤアロマ,0.16,6.0,38.7,50.4,8,2018-06-03,01166
2011104803,エクスシア,0.14035087719298245,16.0,35.0,235.7,18,2018-06-03,01167
2016103279,ゴッドバード,0.10557581771446366,10.0,40.1,48.1,9,2018-06-03,01160
2015101861,ククルカン,0.0,13.0,37.7,31.4,7,2018-06-03,01095
2014100844,ヨドノベスト,0.16666666666666666,15.0,37.9,226.8,16,2018-06-03,01133
2014101725,キャプテンロビン,0.0,15.0,39.5,207.0,15,2018-06-03,01140
2015101234,マリノエチュード,0.0,13.0,36.4,150.8,12,2018-06-03,01167
2015105133,スガノインディ,0.0,16.0,40.9,76.4,11,2018-06-03,01009
2015103788,ヤマニンレフルール,0.0,15.0,39.1,263.5,16,2018-06-03,01170
2015101230,マッシヴコマンダー,0.0,7.0,38.3,8.1,4,2018-06-03,00732
2012110007,ロードクロムウェル,0.1111111111111111,8.0,35.4,16.2,6,2018-06-03,01150
2014106113,レッドラトナ,0.2727272727272727,12.0,40.6,147.8,11,2018-06-03,01034
2012103932,プエルト,0.2608695652173913,9.0,38.6,83.1,11,2018-06-03,00422
2015105099,コンキスタドール,0.0,18.0,38.3,68.9,13,2018-06-09,01030
2015101846,カシノナミ,0.0,16.0,40.9,208.8,14,2018-06-09,01153
2015105909,ヒメベニサクラ,0.25,6.0,34.5,11.5,4,2018-06-09,05386
2015109144,コトブキブリアード,0.0,9.0,38.7,59.2,11,2018-06-09,01162
2015103223,ディヴィナライン,0.25,10.0,35.6,18.2,7,2018-06-09,01032
2015100292,タイムスリップ,0.0,14.0,43.1,186.3,13,2018-06-09,01150
2015102015,トーシンバルゲルド,0.0,15.0,40.0,271.5,15,2018-06-09,01108
2013104938,ゴールデンローズ,0.0,16.0,37.9,430.6,16,2018-06-09,05429
2015104637,デルマアマレット,0.0,12.0,39.3,288.2,16,2018-06-09,01129
2015104800,タイプツーエー,0.0,11.0,39.9,23.5,5,2018-06-09,01168
2014106503,ティーティクイーン,0.07142857142857142,10.0,36.2,251.2,15,2018-06-09,01168
2015101762,ハーモニーヘルメス,0.0,11.0,40.1,79.3,9,2018-06-09,01127
2014105750,チェアーグライド,0.15384615384615385,12.0,35.0,332.2,15,2018-06-09,01169
2015102888,エイシンベクター,0.10557581771446366,12.0,45.2,98.7,10,2018-06-09,01166
2015101506,シゲルニンジン,0.0,6.0,37.8,13.2,6,2018-06-09,00641
2013100387,マジカルウインド,0.23076923076923078,10.0,37.5,253.8,15,2018-06-09,01096
2015104256,デルマカレドニア,0.10557581771446366,16.0,40.6,158.5,12,2018-06-09,01173
2015103757,プラチナバローズ,0.0,10.0,37.9,229.4,15,2018-06-09,01171
2015109040,イケヅキ,0.10557581771446366,15.0,43.1,128.0,13,2018-06-09,01051
2015105567,アキバガラメキ,0.10557581771446366,14.0,39.2,243.4,16,2018-06-09,01138
2015103601,パーフェクトクイン,0.0,11.0,45.2,113.6,11,2018-06-09,01168
2013103234,サンライズビーム,0.15384615384615385,17.0,35.0,302.0,16,2018-06-09,01128
2015101078,ティーアウリイ,0.0,9.0,43.5,72.5,9,2018-06-09,01152
2015105394,クインズティガ,0.4,7.0,39.2,4.4,2,2018-06-09,01109
2015101356,フルーツタルト,0.0,14.0,35.1,287.7,15,2018-06-09,01043
2014102619,シンデン,0.2857142857142857,11.0,35.7,101.8,9,2018-06-09,01162
2015103473,タニセンレディ,0.0,14.0,40.7,127.0,12,2018-06-09,01167
2010103786,ゲマインシャフト,0.2972972972972973,11.0,37.0,276.4,11,2018-06-09,01102
2015102697,シモンズ,0.16666666666666666,6.0,37.3,8.9,4,2018-06-09,00641
2015105236,リルインフィニティ,0.0,17.0,36.5,477.0,18,2018-06-09,01091
2015101037,スーパーヴュー,0.0,9.0,38.3,274.1,15,2018-06-09,00684
2015101628,クイーンズムーヴ,0.0,10.0,34.8,51.6,12,2018-06-09,01077
2015104831,エストゥディオ,0.0,16.0,36.7,188.9,13,2018-06-09,01155
2015102521,ジャンバイカ,0.0,12.0,38.7,169.5,13,2018-06-09,01091
2011104417,バンズーム,0.6,8.0,36.4,119.3,12,2018-06-09,00663
2015101413,グレースジョワ,0.0,16.0,39.9,129.8,13,2018-06-10,01164
2015106155,トゥモローキッス,0.0,14.0,41.5,313.4,16,2018-06-10,01095
2015102664,シーイズドーター,0.0,15.0,38.7,145.2,12,2018-06-10,01165
2014104321,ジャストヒーロー,0.1111111111111111,12.0,36.2,51.0,9,2018-06-10,01122
2015104265,ネオンブルー,0.0,14.0,36.9,523.3,18,2018-06-10,01143
2014104682,サクラエテルノ,0.0,16.0,41.1,82.5,11,2018-06-10,01127
2014104784,エポックメーカー,0.3,4.0,38.8,83.7,10,2018-06-10,01126
2013102798,エビスリアン,0.26666666666666666,15.0,38.8,70.0,11,2018-06-10,01014
2015102753,シゲルジャンボイモ,0.13333333333333333,6.0,40.6,13.6,7,2018-06-10,01025
2015102784,クールスパート,0.0,11.0,35.9,410.3,16,2018-06-10,01061
2014110012,ラグプリンセス,0.42857142857142855,9.0,36.6,26.8,7,2018-06-10,00660
2015101452,エコモマイ,0.10557581771446366,11.0,34.8,48.4,9,2018-06-10,01152
2013100323,ライブリシュナイト,0.0,14.0,41.8,143.8,13,2018-06-10,01046
2011103692,アデイインザライフ,0.7333333333333333,15.0,37.2,20.0,7,2018-06-10,01043
2012104103,マリオーロ,0.3125,7.0,34.0,90.8,7,2018-06-10,01162
2012100260,ジョウショーチカラ,0.1,8.0,38.9,356.9,16,2018-06-10,01125
2014106307,ソルサリエンテ,0.14285714285714285,16.0,37.6,312.6,16,2018-06-10,01051
2015101975,リネンクリーン,0.0,14.0,39.4,54.6,9,2018-06-10,01168
2015103064,マチコウバ,0.0,15.0,41.4,209.4,13,2018-06-10,01173
2015101608,アルジェント,0.0,16.0,39.3,34.2,7,2018-06-10,01157
2014105110,ブキス,0.4444444444444444,10.0,36.9,62.5,11,2018-06-10,05203
2015106413,ナツミプレジール,0.10557581771446366,15.0,38.0,86.8,12,2018-06-10,01085
2014103897,タガノマニカ,0.21428571428571427,15.0,34.3,48.8,12,2018-06-10,01037
2015103789,ヤマニンアルテア,0.0,16.0,43.7,131.8,11,2018-06-10,01119
2014102361,マサノホウオウ,0.1,9.0,36.6,67.7,9,2018-06-10,01029
2015100554,スイートハート,0.0,14.0,40.8,174.7,15,2018-06-10,01127
2009102554,セイクレットレーヴ,0.175,9.0,34.4,118.9,8,2018-06-10,01051
2014102305,ダンツブレーブ,0.3333333333333333,12.0,40.3,306.3,15,2018-06-10,01166
2015105246,ハローティアラ,0.0,13.0,41.2,23.2,7,2018-06-10,01164
2015100468,コードライン,0.10557581771446366,13.0,40.3,245.3,15,2018-06-10,01130
2015103060,ブルベアオクラ,0.2,16.0,40.0,13.5,6,2018-06-10,01154
2015102549,クールスモーキー,0.10557581771446366,16.0,35.8,257.8,14,2018-06-10,01142
2015104410,ペイストリー,0.5,10.0,41.2,3.6,2,2018-06-10,01043
2015105107,ベティバローズ,0.2,12.0,40.5,54.8,10,2018-06-10,01018
2015103607,デンコウシャフト,0.0,15.0,36.0,228.7,13,2018-06-10,01168
2012104796,メジャーガラメキ,0.25,13.0,38.6,111.6,15,2018-06-10,01077
2015105927,ヤギリベスト,0.0,15.0,40.1,180.4,15,2018-06-10,01150
2015104086,ゼロスピンドル,0.0,11.0,36.4,38.1,10,2018-06-10,01117
2014105927,ラバピエス,0.3076923076923077,2.0,38.4,3.5,2,2018-06-10,05212
2015103425,ヴィルジェン,0.0,13.0,37.6,472.7,18,2018-06-10,01009
2014104411,ロードゼスト,0.09523809523809523,8.0,35.7,30.1,6,2018-06-10,05203
2015101362,グランフルール,0.0,13.0,44.0,46.0,9,2018-06-10,01150
2015105422,ケルース,0.1111111111111111,10.0,38.9,17.8,7,2018-06-10,00641
2014101032,コウエイバラノマチ,0.0,14.0,38.6,49.2,8,2018-06-10,01161
2013104977,ドンボラーレ,0.30434782608695654,11.0,37.0,278.7,16,2018-06-10,01099
2015104686,ウィキッドアイズ,0.0,7.0,38.7,5.2,3,2018-06-16,01164
2015102986,タケショウエリック,0.2,11.0,38.1,17.1,7,2018-06-16,01151
2015103689,エスシーハンコック,0.2,16.0,39.5,219.4,14,2018-06-16,01150
2015100629,デュース,0.10557581771446366,16.0,43.0,15.9,6,2018-06-16,01043
2015100956,レガーメ,0.10557581771446366,13.0,43.6,25.8,8,2018-06-16,01166
2015103722,サルサデージャ,0.0,15.0,42.0,323.0,16,2018-06-16,01146
2015104230,ロールモデル,0.10557581771446366,3.0,36.4,21.3,9,2018-06-16,01169
2013102472,ウエヲムイテアルコ,0.3157894736842105,14.0,42.5,29.0,11,2018-06-16,01142
2013104189,パーソナルブルー,0.1111111111111111,15.0,37.9,194.1,16,2018-06-16,01173
2015102022,フラッシュイメル,0.0,10.0,41.2,217.3,12,2018-06-16,01165
2015102742,ザリーティー,0.0,14.0,37.4,227.8,15,2018-06-16,01166
2015106285,コルニヨン,0.0,14.0,35.6,53.5,11,2018-06-16,01161
2015102253,グランエクシト,0.16666666666666666,8.0,36.7,26.4,7,2018-06-16,00422
2015102222,トウカイボヌール,0.0,12.0,41.2,299.8,13,2018-06-16,01172
2015105961,キュイーヴル,0.0,6.0,40.7,102.6,10,2018-06-16,01025
2015100168,カタギ,0.0,15.0,36.3,177.5,13,2018-06-16,01165
2014105578,ゴスペル,0.0,9.0,40.2,311.6,11,2018-06-16,01034
2012105587,リリーヴィクトリー,0.26666666666666666,9.0,35.9,40.5,6,2018-06-16,00652
2015110097,バトルマイスター,0.6666666666666666,7.0,33.5,3.5,1,2018-06-16,01075
2015100490,ケイディーズネイル,0.6666666666666666,1.0,35.3,5.7,4,2018-06-16,01127
2011101031,ペイシャモンシェリ,0.3333333333333333,16.0,40.7,609.1,16,2018-06-16,01146
2013105828,フェザリータッチ,0.2631578947368421,16.0,36.6,59.4,14,2018-06-16,01166
2015102570,ルリー,0.0,13.0,37.2,185.4,14,2018-06-16,01019
2012105956,ショウナンサアーダ,0.4,8.0,41.0,221.5,10,2018-06-16,01166
2015102954,シーイズアピーチ,0.10557581771446366,9.0,36.9,160.6,15,2018-06-16,01092
2013100528,トーホウデサント,0.14285714285714285,13.0,37.8,303.1,16,2018-06-16,01167
2015106122,ベレット,0.0,11.0,37.5,245.2,14,2018-06-16,00689
2015105235,オウガ,0.0,15.0,38.7,344.4,15,2018-06-16,01173
2014105695,ゴールデンマクリス,0.0,14.0,37.2,442.0,16,2018-06-16,01167
2015100610,ヴァンフレ,0.5,3.0,37.5,5.6,3,2018-06-16,01157
2014110121,カスタディーヴァ,0.3,4.0,36.3,10.6,6,2018-06-16,01093
2015101752,ダイシンマナ,0.0,9.0,40.5,163.6,11,2018-06-16,00894
2015104092,トップダウン,0.5,8.0,39.6,5.2,2,2018-06-16,05339
2013105343,ワンショットキラー,0.35294117647058826,6.0,33.8,60.8,10,2018-06-16,01043
2011101158,ブライティアスター,0.13636363636363635,,,102.6,9,2018-06-16,00663
2015103527,ユーロジャイズ,0.0,12.0,43.0,33.6,7,2018-06-16,01085
2015100791,ティーエスフォルソ,0.0,10.0,37.3,427.6,16,2018-06-16,00684
2015105969,メテオラシチー,0.0,17.0,37.2,252.1,15,2018-06-17,01114
2015109002,ラズワルド,0.14285714285714285,10.0,35.5,26.4,7,2018-06-17,01092
2013103900,コパノアラジン,0.23809523809523808,12.0,40.8,75.3,11,2018-06-17,01034
2010104870,ダイナミックウオー,0.35555555555555557,7.0,36.2,136.1,8,2018-06-17,01029
2015103657,メイショウオオウミ,0.10557581771446366,16.0,40.4,243.0,16,2018-06-17,01160
2015105262,ワンダーヴーハーン,0.0,11.0,39.3,30.2,8,2018-06-17,01166
2015103642,ラインクロノス,0.0,15.0,41.1,21.8,7,2018-06-17,01034
2015109096,メイハンコック,0.0,12.0,41.6,84.0,11,2018-06-17,05243
2008103002,エポワス,0.5625,15.0,34.3,39.6,12,2018-06-17,00663
2013103940,フジノパンサー,0.2777777777777778,16.0,36.8,75.4,11,2018-06-17,01034
2015100857,アブソルーター,0.0,12.0,40.6,45.2,11,2018-06-17,01154
2015103288,ジェニービューティ,0.0,16.0,37.8,611.7,16,2018-06-17,01134
2011104097,ラングレー,0.3225806451612903,8.0,35.1,52.4,11,2018-06-17,01019
2015104048,サトノルーリー,0.0,9.0,41.1,7.2,5,2018-06-17,01102
2015102205,スイートフラッシュ,0.0,13.0,38.6,236.3,14,2018-06-17,01140
2015104787,オルボンディール,0.10557581771446366,9.0,35.9,29.6,9,2018-06-17,05203
2015103420,メイショウグレン,0.0,13.0,48.6,113.2,12,2018-06-17,01156
2015102978,カプリッチョ,0.0,12.0,34.9,198.7,14,2018-06-17,01029
2015103220,クレヴァーパッチ,0.8,3.0,36.3,7.6,4,2018-06-17,01019
2015105428,サエズリ,0.0,12.0,38.9,176.6,12,2018-06-17,01109
2015103467,コスモビッグハート,0.3333333333333333,7.0,38.6,11.9,6,2018-06-17,01009
2015102897,エイシンセレーネ,0.0,14.0,36.2,91.1,12,2018-06-17,01130
2013100499,カレンコマンドール,0.2222222222222222,,,,5,2018-06-17,01160
2015104829,ベストヴォヤージュ,0.0,10.0,37.4,31.9,8,2018-06-17,01153
2015102861,エイシンベスト,0.10557581771446366,15.0,42.6,124.1,15,2018-06-17,00732
2014105988,クインズゴールド,0.23529411764705882,8.0,35.0,272.2,11,2018-06-17,01167
2015106264,ロージズラヴ,0.0,13.0,36.8,201.5,13,2018-06-17,01153
2013102895,エスシーシャール,0.0,10.0,37.2,50.7,10,2018-06-17,01085
2015102304,クールキング,0.0,10.0,38.6,42.5,9,2018-06-17,01114
2012105917,オースミラナキラ,0.6875,5.0,37.9,7.5,3,2018-06-17,01062
2015100503,タガノデジェーロ,0.0,6.0,38.2,92.9,14,2018-06-17,01099
2015102540,アイアンウェーブ,0.0,11.0,38.1,99.3,14,2018-06-17,01155
2015103553,プリサイスプロミス,0.0,12.0,39.0,186.8,13,2018-06-17,00726
2014101507,サンデーストリート,0.0,11.0,37.1,546.2,16,2018-06-17,01140
2015101504,シンボリセイント,0.25,14.0,36.2,27.5,10,2018-06-17,01150
2015100907,コウセイゲキソウ,0.2,7.0,40.1,14.2,7,2018-06-17,01169
2015104676,アンナベルガイト,0.0,14.0,42.1,57.6,10,2018-06-23,01160
2015105898,クッカ,0.4,16.0,38.2,32.0,8,2018-06-23,01102
2015100906,モデルスター,0.0,17.0,39.6,276.2,17,2018-06-23,00894
2015105916,タイセイクロンヌ,0.0,18.0,38.9,181.6,11,2018-06-23,01126
2015105915,コンゴウサファイア,0.0,16.0,45.2,230.9,15,2018-06-23,01114
2016103561,テイエムビートル,0.0,12.0,39.6,162.8,10,2018-06-23,00660
2015102911,スイングアリュール,0.0,12.0,39.1,18.7,7,2018-06-23,01119
2015101606,ヘイデイ,0.14285714285714285,14.0,40.8,45.0,12,2018-06-23,01117
2016102673,キンシャチゴールド,0.10557581771446366,6.0,37.3,9.3,5,2018-06-23,01162
2015104343,カザン,0.0,12.0,41.0,9.1,4,2018-06-23,00666
2015103921,イデアブルーム,0.0,13.0,38.4,285.9,14,2018-06-23,00689
2015102068,オーパスサブリナ,0.0,16.0,39.7,229.1,15,2018-06-23,01034
2012103656,ジャストフォーユー,0.25,9.0,38.0,60.9,9,2018-06-23,00689
2015102538,ムーンサルト,0.0,15.0,37.0,189.1,16,2018-06-23,05243
2015105947,レッドガーランド,0.0,15.0,42.2,169.4,12,2018-06-23,01034
2015102948,マイネルソラニテ,0.0,8.0,36.7,201.1,13,2018-06-23,01092
2012102308,マテンロウハピネス,0.2727272727272727,4.0,13.3,7.2,3,2018-06-23,01005
2015103594,ブラックピクシー,0.3333333333333333,11.0,37.1,11.8,5,2018-06-23,01062
2015104527,フォーチュンカムズ,0.0,14.0,40.5,255.7,16,2018-06-23,00732
2015101484,ポッドジゼル,0.10557581771446366,12.0,37.5,83.7,14,2018-06-23,01051
